mjd, filter, maglim 
58726.23034788, i, 24.18079646838 
58726.23372955, i, 24.1164975362335 
58726.25475886, i, 24.2689835590352 
58726.22456902, i, 24.2460259762292 
58726.25475886, i, 24.2716721467796 
58726.23034788, i, 24.1535227026243 
58726.23034788, i, 24.1640325772824 
58726.25475886, i, 24.3376799221054 
58726.25475886, i, 24.3030515432177 
58726.23372955, i, 24.1813394217212 
58726.22456902, i, 24.3637830389451 
58726.21563521, i, 23.9988309193941 
58726.23034788, i, 24.0693299764047 
58726.2514231, i, 24.2285112893286 
58726.23034788, i, 24.1596064795638 
58726.20954285, i, 24.0048175831744 
58726.23372955, i, 24.0484392960444 
58726.23372955, i, 24.2148209277865 
58726.2514231, i, 24.2413827559265 
58726.22456902, i, 24.2970679462276 
58726.22456902, i, 24.298865065638 
58726.20954285, i, 24.0278131586659 
58726.2514231, i, 24.2529068465858 
58726.22456902, i, 24.2778575740568 
58726.20954285, i, 23.9632410364948 
58726.23372955, i, 24.2250773011409 
58726.20954285, i, 24.0060304102212 
58726.23372955, i, 24.1978424377456 
58726.2514231, i, 24.2349052525645 
58726.23034788, i, 24.1501011055107 
58726.23034788, i, 24.1471669853362 
58726.22456902, i, 24.3284142110609 
58726.2514231, i, 24.2942705304053 
58726.23372955, i, 24.147608444347 
58726.22456902, i, 24.3302176924363 
58726.2514231, i, 24.2662841160308 
58726.23372955, i, 24.1698527605223 
58726.23372955, i, 24.1957100332288 
58726.23034788, i, 24.186746876711 
58726.23034788, i, 24.1406054519357 
58726.23034788, i, 24.167529807995 
58726.23372955, i, 24.1759830012059 
58726.23372955, i, 24.2087215863718 
58726.23372955, i, 24.2209925509858 
58726.2514231, i, 24.2470098244482 
58726.2514231, i, 24.2640237518959 
58726.20954285, i, 24.044816606744 
58726.23372955, i, 24.1787369176339 
58726.23034788, i, 24.0905663429484 
58726.2514231, i, 24.2218921168 
58726.23372955, i, 24.1951198674941 
58726.2514231, i, 24.2612755752828 
58726.23034788, i, 24.1802565840294 
58726.24553982, i, 24.1642967165977 
58726.20954285, i, 23.9927087166646 
58726.23372955, i, 24.1715808792302 
58726.22456902, i, 24.3738263123052 
58726.23034788, i, 24.1373025659875 
58726.23034788, i, 24.1907658334028 
58726.23034788, i, 24.1426292248042 
58726.23372955, i, 24.1753653664259 
58726.2514231, i, 24.2840277008819 
58726.23372955, i, 24.1502161276327 
58726.23034788, i, 24.0710725776389 
58726.23034788, i, 24.1693374740037 
58726.24553982, i, 24.2117733213734 
58726.23372955, i, 24.2210194118238 
58726.23034788, i, 24.0693464272218 
58726.23034788, i, 24.1823529895318 
58726.2514231, i, 24.2317318715982 
58726.23372955, i, 24.1745993930653 
58726.23034788, i, 24.1429507688448 
58726.2514231, i, 24.2812282914878 
58726.23372955, i, 24.120450173335 
58726.25475886, i, 24.2868695727313 
58726.22169149, i, 24.2334928330509 
58726.2514231, i, 24.1622519229368 
58726.23372955, i, 24.1582722745745 
58726.23034788, i, 24.1099306003393 
58726.22169149, i, 24.0748665935727 
58726.23372955, i, 24.1664074796174 
58726.22456902, i, 24.318227603745 
58726.23372955, i, 24.1187711417199 
58726.23372955, i, 24.1405435913379 
58726.25475886, i, 24.3222775518207 
58726.23034788, i, 24.1185263457497 
58726.24553982, i, 24.0925564461155 
58726.2514231, i, 24.3068172651877 
58726.20377218, i, 23.814308797131 
58726.2514231, i, 24.3136492421571 
58726.24553982, i, 24.1174786569809 
58726.2514231, i, 24.2618322255996 
58726.24553982, i, 24.1876564975264 
58726.22456902, i, 24.3123799955254 
58726.2514231, i, 24.242357899773 
58726.2514231, i, 24.2726678701252 
58726.2514231, i, 24.2319850494836 
58726.2514231, i, 24.2609816416919 
58726.23372955, i, 24.1217897062742 
58726.22456902, i, 24.3942956864528 
58726.20954285, i, 24.0234066144196 
58726.23034788, i, 24.1679298241947 
58726.22456902, i, 24.3137915955108 
58726.2514231, i, 24.2358052538509 
58726.24553982, i, 24.1382121039395 
58726.23034788, i, 24.0951976355315 
58726.23034788, i, 24.1594952892398 
58726.24553982, i, 24.1688818226032 
58726.23372955, i, 24.1461862237884 
58726.23034788, i, 24.0692783319747 
58726.23034788, i, 24.1847670992743 
58726.23034788, i, 24.1657283421737 
58726.23034788, i, 24.1399561968516 
58726.23372955, i, 24.2161769245094 
58726.21880039, i, 24.2963736425723 
58726.2514231, i, 24.2411237084116 
58726.2514231, i, 24.1909523156321 
58726.21880039, i, 24.2329756318202 
58726.22456902, i, 24.1582692782954 
58726.2514231, i, 24.2895625604816 
58726.23034788, i, 24.1816943318095 
58726.22456902, i, 24.3198379253635 
58726.2514231, i, 24.2386353325412 
58726.2514231, i, 24.3043565456022 
58726.22456902, i, 24.3021666612339 
58726.20377218, i, 23.6913766031141 
58726.20377218, i, 23.7926879972513 
58726.23034788, i, 24.1829476380144 
58726.23034788, i, 24.1495027510883 
58726.2514231, i, 24.3112674682225 
58726.23034788, i, 24.1405563196194 
58726.22456902, i, 24.3032878080245 
58726.21880039, i, 24.1646449228072 
58726.21880039, i, 24.2672166239726 
58726.21880039, i, 24.2756795572131 
58726.2514231, i, 24.2759876018802 
58726.2514231, i, 24.2876648588399 
58726.20377218, i, 23.8217095989923 
58726.23372955, i, 24.1761545269169 
58726.23034788, i, 24.1377979935693 
58726.23372955, i, 24.1221071493283 
58726.23034788, i, 24.1328313794764 
58726.2514231, i, 24.2534440809546 
58726.24553982, i, 24.1946420463706 
58726.22456902, i, 24.3125565637427 
58726.21880039, i, 24.3024302503008 
58726.2514231, i, 24.1883843292532 
58726.24553982, i, 24.1755263542342 
58726.23034788, i, 24.1147648109072 
58726.21880039, i, 24.1922725238773 
58726.22456902, i, 24.3753542324179 
58726.22456902, i, 24.3501376486666 
58726.22456902, i, 24.3390777021068 
58726.21880039, i, 24.2887724911028 
58726.2514231, i, 24.258355716343 
58726.20377218, i, 23.7778605452245 
58726.21563521, i, 24.0407341049155 
58726.20377218, i, 23.7470389342829 
58726.2514231, i, 24.2751099563927 
58726.2514231, i, 24.2574702470548 
58726.23372955, i, 24.1964365614615 
58726.24553982, i, 24.0704100232857 
58726.22456902, i, 24.3932572185937 
58726.23034788, i, 24.1303516248176 
58726.21880039, i, 24.2943499382961 
58726.24553982, i, 24.1889586054864 
58726.23372955, i, 24.1458639257568 
58726.21563521, i, 24.0437016984171 
58726.22456902, i, 24.365638141783 
58726.22456902, i, 24.3260041769021 
58726.22456902, i, 24.4089732558537 
58726.2514231, i, 24.2599225322086 
58726.24553982, i, 24.2061903021404 
58726.24553982, i, 24.123816012384 
58726.24553982, i, 24.175095291008 
58726.22456902, i, 24.3882740015398 
58726.21563521, i, 24.0356407603476 
58726.2514231, i, 24.2793046381904 
58726.22456902, i, 24.3829241800806 
58726.20377218, i, 23.8355572279902 
58726.24553982, i, 24.1751458309402 
58726.22456902, i, 24.383016614162 
58726.24553982, i, 24.169186885417 
58726.22456902, i, 24.2198620872422 
58726.21880039, i, 24.2222361557655 
58726.22456902, i, 24.3107849934788 
58726.20377218, i, 23.7903866466211 
58726.2514231, i, 24.2474458494349 
58726.24553982, i, 24.1481085099589 
58726.2514231, i, 24.2739213478462 
58726.24553982, i, 24.1465670117544 
58726.24553982, i, 24.1835487647396 
58726.22456902, i, 24.3001938983328 
58726.2514231, i, 24.205289792979 
58726.22456902, i, 24.3877911764528 
58726.24553982, i, 24.1641649380951 
58726.2514231, i, 24.2638660266396 
58726.20377218, i, 23.7078151628095 
58726.22456902, i, 24.3666121060216 
58726.21563521, i, 24.02125391349 
58726.21563521, i, 24.0217172993516 
58726.22456902, i, 24.3176417916645 
58726.2514231, i, 24.2816075999232 
58726.22456902, i, 24.3984922862609 
58726.21563521, i, 23.9841438368015 
58726.22456902, i, 24.3670008512626 
58726.24553982, i, 24.2011997294838 
58726.2514231, i, 24.2319537492254 
58726.20377218, i, 23.8174462372112 
58726.2514231, i, 24.2838945588585 
58726.2514231, i, 24.2241963120274 
58726.24553982, i, 24.0816217356855 
58726.24553982, i, 24.1822880492718 
58726.2514231, i, 24.2660096122521 
58726.22456902, i, 24.3440243284275 
58726.21563521, i, 24.0438710480722 
58726.22456902, i, 24.3236829361294 
58726.2514231, i, 24.2847218468114 
58726.22456902, i, 24.3121731899765 
58726.22456902, i, 24.2412455071755 
58726.24553982, i, 24.1192466572139 
58726.21880039, i, 24.3009988216129 
58726.2514231, i, 24.1820588873777 
58726.22456902, i, 24.3340319981916 
58726.21563521, i, 24.0481609218402 
58726.21880039, i, 24.2740242723648 
58726.20377218, i, 23.7337886709575 
58726.21563521, i, 24.0477433112504 
58726.2514231, i, 24.3087734322471 
58726.2514231, i, 24.2442514165938 
58726.20377218, i, 23.8373328201312 
58726.21563521, i, 24.017600562147 
58726.21563521, i, 23.9066095904857 
58726.24553982, i, 24.1693199899767 
58726.24553982, i, 24.1937168609784 
58726.20377218, i, 23.8272104563444 
58726.20377218, i, 23.7633422400139 
58726.24553982, i, 24.157853313645 
58726.20377218, i, 23.7174817958385 
58726.21563521, i, 24.0292815284573 
58726.2514231, i, 24.2357823171099 
58726.20377218, i, 23.771053073537 
58726.2514231, i, 24.2394834184897 
58726.21563521, i, 24.0739363296395 
58726.24553982, i, 23.9941103240217 
58726.24553982, i, 24.1409855969849 
58726.24553982, i, 24.1817818627162 
58726.20377218, i, 23.7379232581966 
58726.21563521, i, 24.0626013258845 
58726.24553982, i, 24.1959446741032 
58726.20377218, i, 23.7829989609412 
58726.24553982, i, 24.1466029548225 
58726.21563521, i, 24.0299705755985 
58726.24553982, i, 24.0602392620904 
58726.24553982, i, 24.1290390774616 
58726.20377218, i, 23.8191744655413 
58726.24553982, i, 24.1433529963018 
58726.2514231, i, 24.2236187850121 
58726.21563521, i, 24.0218804244348 
58726.21880039, i, 24.2159983355094 
58726.21880039, i, 24.3056845389267 
58726.24553982, i, 24.2087437009698 
58726.20377218, i, 23.8055835807209 
58726.20377218, i, 23.8201259414965 
58726.24553982, i, 24.1363876836674 
58726.24553982, i, 24.1641718607586 
58726.24553982, i, 24.2009831068798 
58726.21563521, i, 24.0179845189721 
58726.20377218, i, 23.7857077316623 
58726.24553982, i, 24.2090971388744 
58726.20377218, i, 23.7872201923828 
58726.21880039, i, 24.2886337444332 
58726.24553982, i, 24.1340911113367 
58726.20377218, i, 23.8217261188707 
58726.21880039, i, 24.2954915235334 
58726.20377218, i, 23.6578827159132 
58726.24553982, i, 24.2000216742406 
58726.24553982, i, 24.2097642908336 
58726.24553982, i, 24.2092796332215 
58726.24553982, i, 24.1676207949997 
58726.24553982, i, 24.135347596501 
58726.21880039, i, 24.2704459824742 
58726.24553982, i, 24.065072056121 
58726.21880039, i, 24.2565723522809 
58726.21880039, i, 24.2570826598622 
58726.2514231, i, 24.2823600822793 
58726.21563521, i, 24.0291143307447 
58726.20377218, i, 23.8214179046152 
58726.21880039, i, 24.271025495983 
58726.21880039, i, 24.2224545428958 
58726.24553982, i, 24.14411277999 
58726.24553982, i, 24.1622976677061 
58726.24553982, i, 24.1813923734907 
58726.24553982, i, 24.1638768342893 
58726.24553982, i, 24.1278309186707 
58726.24553982, i, 24.2019197728866 
58726.24553982, i, 24.146241145448 
58726.24553982, i, 24.1203661562134 
58726.20377218, i, 23.7731538867321 
58726.20377218, i, 23.8508146594828 
58726.20377218, i, 23.744517015358 
58726.20377218, i, 23.8319045409418 
58726.20377218, i, 23.7784571225946 
58726.20377218, i, 23.7704124258488 
58726.20377218, i, 23.7459605825719 
58726.21880039, i, 24.2600196529451 
58726.24553982, i, 24.1851712525374 
58726.20377218, i, 23.77758551626 
58726.21563521, i, 23.9649862276551 
58726.21880039, i, 24.2755745447609 
58726.20377218, i, 23.7833221145858 
58726.20377218, i, 23.7661838498517 
58726.20377218, i, 23.8014057089406 
58726.21880039, i, 24.288162979403 
58726.21563521, i, 24.0382139510438 
58726.20377218, i, 23.8504045619922 
58726.24553982, i, 24.140301476784 
58726.21880039, i, 24.2917062536415 
58726.20377218, i, 23.849216703547 
58726.20377218, i, 23.7789104566823 
58726.21563521, i, 24.0360433614353 
58726.21880039, i, 24.2941760181362 
58726.21563521, i, 24.0002384061929 
58726.21880039, i, 24.2293892362735 
58726.21880039, i, 24.2825442883001 
58726.20377218, i, 23.7706632119089 
58726.20377218, i, 23.784935461638 
58726.21563521, i, 23.9976794624253 
58726.20377218, i, 23.7455296909512 
58726.20377218, i, 23.8093789889771 
58726.21880039, i, 24.2024551587672 
58726.21563521, i, 24.06931041346 
58726.21880039, i, 24.2622707374732 
58726.21880039, i, 24.2366260572868 
58726.21880039, i, 24.2768753187268 
58726.20377218, i, 23.7765279820711 
58726.21880039, i, 24.2771290529949 
58726.21880039, i, 24.2734314943911 
58726.21563521, i, 24.0053327341344 
58726.21563521, i, 24.0247349381725 
58726.21563521, i, 23.9643409977462 
58726.21563521, i, 24.0074268614237 
58726.20377218, i, 23.830388354696 
58726.21563521, i, 24.0010738388901 
58726.21880039, i, 24.3167564115048 
58726.21563521, i, 24.0398331965115 
58726.20377218, i, 23.8080831469059 
58726.21563521, i, 23.9588362845126 
58726.20377218, i, 23.7944557209625 
58726.20377218, i, 23.7820459871893 
58726.20377218, i, 23.7061699973609 
58726.21880039, i, 24.2658114523661 
58726.21880039, i, 24.2798754608101 
58726.20377218, i, 23.8250507920488 
58726.21880039, i, 24.2570274897216 
58726.21880039, i, 24.2918410288496 
58726.21563521, i, 24.0547310136134 
58726.21563521, i, 24.05940733367 
58726.22169149, i, 24.1937438146489 
58726.21563521, i, 24.076317273448 
58726.21563521, i, 23.9810403662521 
58726.21880039, i, 24.2630974639563 
58726.21563521, i, 24.020888955859 
58726.22169149, i, 24.21821162387 
58726.21563521, i, 24.0541212501645 
58726.21563521, i, 24.0865845139964 
58726.22169149, i, 24.1391813784873 
58726.22169149, i, 24.2151794096335 
58726.22169149, i, 24.2212842154537 
58726.22169149, i, 24.2007412196406 
58726.21563521, i, 23.9988466333451 
58726.21563521, i, 24.0597544620405 
58726.22169149, i, 24.2429987205885 
58726.21880039, i, 24.0653732453282 
58726.20377218, i, 23.7802801659153 
58726.22169149, i, 24.227397985323 
58726.21880039, i, 24.056466826445 
58726.22169149, i, 24.2029295984828 
58726.22169149, i, 24.2463407411066 
58726.21563521, i, 24.0309169748583 
58726.22169149, i, 24.2059472917278 
58726.22169149, i, 24.2133409728343 
58726.22169149, i, 24.2559408002879 
58726.22169149, i, 24.2122427347233 
58726.22169149, i, 24.2297635922003 
58726.22169149, i, 24.2110151592093 
58726.22169149, i, 24.1661615743894 
58726.22169149, i, 24.2240245115668 
58726.22169149, i, 24.1462721533347 
58726.22169149, i, 24.1926064488932 
58726.22169149, i, 24.1636764256381 
58726.22169149, i, 24.2322323782425 
58726.22169149, i, 24.2063732769552 
58726.22169149, i, 24.1772846702538 
58726.22169149, i, 24.2295616766278 
58726.22169149, i, 24.2334365060869 
58726.22169149, i, 24.1915421319207 
58726.22169149, i, 24.2430851854714 
58726.22169149, i, 24.1504220545253 
58726.22169149, i, 24.2026587656278 
58726.22169149, i, 24.1816260297824 
58726.22169149, i, 24.1348191385831 
58726.22169149, i, 24.2251907208929 
58726.22169149, i, 24.2205115617736 
58726.22169149, i, 24.1726151923785 
58726.22169149, i, 24.2109065393972 
58726.22169149, i, 24.2221139890413 
58726.22169149, i, 24.1687153807917 
58726.22169149, i, 24.222728271688 
58726.24266826, i, 24.2711437419214 
58726.24266826, i, 24.2465631722528 
58716.17175235, z, 23.458355958785 
58716.17175235, z, 23.4551908555794 
58716.17175235, z, 23.3909619446734 
58716.17175235, z, 23.4171278953153 
58726.24266826, i, 24.2699568858121 
58726.24266826, i, 24.1099080099869 
58726.24266826, i, 24.2446809927859 
58726.24266826, i, 24.2595317666319 
58716.17175235, z, 23.4746622017848 
58726.24266826, i, 24.2235785553594 
58726.24266826, i, 24.2814459779576 
58716.17175235, z, 23.4391569381054 
58726.24266826, i, 24.258536341135 
58726.24266826, i, 24.2775786044751 
58726.24266826, i, 24.1817439189762 
58726.24266826, i, 24.2211824543051 
58726.24266826, i, 24.27044121343 
58726.24266826, i, 24.2799057854741 
58726.24266826, i, 24.2512273306244 
58726.24266826, i, 24.2254941272177 
58726.24266826, i, 24.2991540846678 
58726.24266826, i, 24.2496930174408 
58726.24266826, i, 24.2652493895317 
58716.17175235, z, 23.4568816065121 
58716.17175235, z, 23.4322519591671 
58726.24266826, i, 24.2795643115485 
58726.24266826, i, 24.2946149141949 
58716.17175235, z, 23.4634707681443 
58716.17175235, z, 23.4939273712874 
58726.24266826, i, 24.2558143547832 
58716.17175235, z, 23.4313724639888 
58726.24266826, i, 24.2149669836834 
58726.24266826, i, 24.3150496617857 
58726.24266826, i, 24.2680181787898 
58726.24266826, i, 24.2841427435569 
58726.24266826, i, 24.2836298337336 
58716.17175235, z, 23.4499377327653 
58716.17175235, z, 23.4749967907032 
58726.24266826, i, 24.2996969562814 
58726.24266826, i, 24.2411320851762 
58726.24266826, i, 24.2699383319114 
58726.24266826, i, 24.2885277211982 
58726.24266826, i, 24.2602172693161 
58726.24266826, i, 24.1739851148319 
58716.17175235, z, 23.3716152460974 
58716.17175235, z, 23.4678884138794 
58726.24266826, i, 24.314434306362 
58726.24266826, i, 24.2241316670104 
58716.17175235, z, 23.466379117878 
58716.17175235, z, 23.4557010266975 
58726.24266826, i, 24.2487501803524 
58716.16968345, i, 23.4871147315283 
58716.17175235, z, 23.4927040215079 
58716.17175235, z, 23.423517362643 
58726.24266826, i, 24.2297092837817 
58716.17175235, z, 23.485001897602 
58726.24266826, i, 24.2237517934454 
58716.17175235, z, 23.4485322515013 
58726.24266826, i, 24.2838555642449 
58716.17175235, z, 23.4327358486033 
58716.16968345, i, 23.5218389618058 
58726.24266826, i, 24.1766979443978 
58716.17175235, z, 23.4616716804152 
58726.24266826, i, 24.3137023101656 
58726.24266826, i, 24.2949103888753 
58716.16968345, i, 23.563887153569 
58726.24266826, i, 24.206415610199 
58726.24266826, i, 24.2356105988606 
58716.17175235, z, 23.4786216695015 
58716.17175235, z, 23.4821351528484 
58716.17175235, z, 23.4522395049931 
58726.24266826, i, 24.2986191739572 
58716.17175235, z, 23.4167930509787 
58716.17175235, z, 23.4524605476936 
58726.24266826, i, 24.231531781452 
